,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
482466,24404,2,2,66,282,33,33,33.0,0.0,141,141,141.0,0.0,14259.95738,163.9075561,8134.666667,14085.32592,24399,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,64,64,81.95377807,81.95377807,33,141,76.2,59.15403621,3499.2,0,0,0,0,0,0,0,1,95.25,33.0,141.0,2,66,2,282,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
693451,30263,1,1,57,73,57,57,57.0,0.0,73,73,73.0,0.0,4295.6745861283,66.0873013251,30263.0,0.0,30263,30263,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,33.0436506625,33.0436506625,57,73,62.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,1,93.5,57.0,73.0,1,57,1,73,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1104754,814,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,22113.0221130221,4914.0049140049,271.3333333333,398.2164403102,729,4,814,407.0,569.9280656364,810,4,0,0.0,0.0,0,0,0,60,32,3685.5036855037,1228.5012285012,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,6.0,6.0,0.0,3,18,1,0,0,246,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2315147,198,3,0,58,0,46,6,19.33333333,23.09401077,0,0,0.0,0.0,292929.2929,15151.51515,99.0,7.071067812,104,94,198,99.0,7.071067812,104,94,0,0.0,0.0,0,0,0,60,0,15151.51515,0.0,6,46,16.0,20.0,400.0,0,0,0,0,1,0,0,0,21.33333333,19.33333333,0.0,3,58,0,0,254,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1863528,25126,2,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,198.9970548,6281.5,12515.68076,25055,1,25103,25103.0,0.0,25103,25103,25079,12539.5,17732.11675,25078,1,0,76,60,79.59882194,119.3982329,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,2,0,3,0,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
252042,152,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1263157.895,26315.78947,50.66666667,48.05552344,100,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,40,40,13157.89474,13157.89474,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1468887,1,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,14.0,7.0,0.0,2,14,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1172520,5157337,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.775594071,1719112.333,2933804.21,5106652,76,5157337,2578668.5,3575108.551,5106652,50685,0,0.0,0.0,0,0,0,104,40,0.581695553,0.193898518,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
601137,171,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,1169590.643,23391.81287,57.0,60.00833275,121,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,64,64,11695.90643,11695.90643,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,1,60.5,42.0,58.0,2,84,2,116,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1294825,38,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,26315.78947,26315.78947,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,229,342,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
521996,648,2,2,84,362,42,42,42.0,0.0,181,181,181.0,0.0,688271.6049,6172.839506,216.0,370.6602218,644,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,40,40,3086.419753,3086.419753,42,181,97.6,76.13343549,5796.3,0,0,0,0,0,0,0,1,122.0,42.0,181.0,2,84,2,362,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1498257,905613,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.208448863,905613.0,0.0,905613,905613,905613,905613.0,0.0,905613,905613,0,0.0,0.0,0,0,0,64,0,2.208448863,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
759754,71028,4,2,136,690,34,34,34.0,0.0,345,345,345.0,0.0,11629.2166469561,84.4737286704,14205.6,29135.4231958281,66194,3,66246,22082.0,38202.1195354394,66194,3,3,3.0,0.0,3,3,0,80,40,56.3158191136,28.1579095568,34,345,122.8571428571,151.7524613435,23028.8095238095,0,0,0,0,0,0,0,0,143.3333333333,34.0,345.0,4,136,2,690,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2472834,200,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,2000000.0,20000.0,66.66666667,75.16204716,150,4,4,4.0,0.0,4,4,46,46.0,0.0,46,46,0,64,64,10000.0,10000.0,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,1,109.0,36.0,164.0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1715622,1,2,0,617,0,617,0,308.5,436.284884,0,0,0.0,0.0,617000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,64,0,2000000.0,0.0,0,617,411.3333333,356.2251161,126896.3333,0,1,0,0,1,0,0,0,617.0,308.5,0.0,2,617,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1791676,55606,4,4,164,1664,41,41,41.0,0.0,416,416,416.0,0.0,32874.15027,143.8693666,7943.714286,13620.16734,31966,3,55145,18381.66667,31756.57422,55051,46,23592,7864.0,13614.78538,23585,3,0,104,80,71.93468331,71.93468331,41,416,207.6666667,197.6423538,39062.5,0,0,0,0,0,0,0,1,233.625,41.0,416.0,4,164,4,1664,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2202187,6018370,9,6,387,6032,200,0,43.0,71.04224096,2920,0,1005.333333,1150.968751,1066.567858,2.492369196,429883.5714,1521135.084,5711785,4,6018370,752296.25,2005452.98,5711785,4,76018,15203.6,17882.06798,36981,191,0,192,132,1.495421518,0.996947679,0,2920,401.1875,823.3917835,677974.0292,0,0,0,1,0,0,0,0,427.9333333,43.0,1005.333333,9,387,6,6032,8192,119,8,20,306581.0,0.0,306581,306581,5711785.0,0.0,5711785,5711785,BENIGN
1707116,764822,12,9,793,8100,549,0,66.08333333,158.1469158,2227,0,900.0,860.7021843,11627.54209,27.45736917,38241.1,130719.8796,587950,1,764822,69529.27273,173485.6176,587950,1,153464,19183.0,35251.22731,101849,70,0,396,296,15.68992524,11.76744393,0,2227,404.2272727,688.3102797,473771.0411,0,0,0,1,0,0,0,0,423.4761905,66.08333333,900.0,12,793,9,8100,65535,118,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2397180,62760,2,2,72,226,36,36,36.0,0.0,113,113,113.0,0.0,4748.247291,63.73486297,20920.0,36122.83628,62631,4,125,125.0,0.0,125,125,4,4.0,0.0,4,4,0,64,64,31.86743149,31.86743149,36,113,66.8,42.17463693,1778.7,0,0,0,0,0,0,0,1,83.5,36.0,113.0,2,72,2,226,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2314944,87929,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,44172.00241,136.4737459,7993.545455,15827.37205,39877,48,87929,14654.83333,20662.32551,42501,161,42820,10705.0,19720.15242,40245,48,0,152,112,79.60968509,56.86406078,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,323.6666667,53.71428571,701.6,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1591479,699709,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.858331106,699709.0,0.0,699709,699709,699709,699709.0,0.0,699709,699709,0,0.0,0.0,0,0,0,40,0,2.858331106,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,62996,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1278145,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,11256,274,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
970976,16087,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,124.3239883135,16087.0,0.0,16087,16087,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,62.1619941568,62.1619941568,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,274,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1368404,191,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,1151832.461,20942.40838,63.66666667,108.5418506,189,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,64,64,10471.20419,10471.20419,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,1,66.75,47.0,63.0,2,94,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1476348,79820,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,1152.593335,25.05637685,79820.0,0.0,79820,79820,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,32,12.52818842,12.52818842,38,54,43.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,65.0,38.0,54.0,1,38,1,54,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
686446,226898,1,1,6,37,6,6,6.0,0.0,37,37,37.0,0.0,189.5124681575,8.8145334027,226898.0,0.0,226898,226898,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,4.4072667013,4.4072667013,6,37,16.3333333333,17.8978583449,320.3333333333,1,0,0,0,0,0,0,1,24.5,6.0,37.0,1,6,1,37,0,66,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1360711,79546,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,150.8561084,25.14268474,79546.0,0.0,79546,79546,79546,79546.0,0.0,79546,79546,0,0.0,0.0,0,0,0,40,0,25.14268474,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,9.0,6.0,0.0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
155092,97699106,8,9,11613,62,4380,0,1451.625,1891.220765,20,0,6.888888889,5.30199124,119.4995582,0.174003639,6106194.125,22400000.0,89700000,1,97700000,14000000.0,36900000.0,97500000,16,97500000,12200000.0,31400000.0,89700000,1,0,172,192,0.081884066,0.092119574,0,4380,648.9444444,1420.751685,2018535.35,0,0,0,0,1,1,0,1,687.1176471,1451.625,6.888888889,8,11613,9,62,229,256,6,20,30523.0,0.0,30523,30523,48800000.0,57900000.0,89700000,7834812,BENIGN
1899230,184963,2,2,116,248,58,58,58.0,0.0,124,124,124.0,0.0,1967.96116,21.62594681,61654.33333,106782.3757,184956,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,64,64,10.81297341,10.81297341,58,124,84.4,36.1496888,1306.8,0,0,0,0,0,0,0,1,105.5,58.0,124.0,2,116,2,248,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1074457,205680,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,58.3430571762,9.7238428627,205680.0,0.0,205680,205680,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,4.8619214313,4.8619214313,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,48180,31088,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
745114,5395385,5,4,580,149,517,0,116.0,225.1010884025,137,0,37.25,66.560123197,135.1154736872,1.6680922677,674423.125,1830646.45653726,5204413,45,5395385,1348846.25,2627373.71385589,5289724,189,144642,48214.0,49081.1051322197,98159,45,0,112,92,0.9267179265,0.7413743412,0,517,72.9,161.8157044981,26184.3222222222,0,0,0,1,0,0,0,0,81.0,116.0,37.25,5,580,4,149,8192,231,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2428510,254,2,2,72,350,36,36,36.0,0.0,175,175,175.0,0.0,1661417.323,15748.0315,84.66666667,144.9149176,252,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,64,64,7874.015748,7874.015748,36,175,91.6,76.13343549,5796.3,0,0,0,0,0,0,0,1,114.5,36.0,175.0,2,72,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1388157,212,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,231132.0755,18867.92453,70.66666667,108.6569525,196,3,212,106.0,145.6639969,209,3,0,0.0,0.0,0,0,0,60,20,14150.9434,4716.981132,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,13.75,14.33333333,6.0,3,43,1,6,946,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
553949,69326,1,1,53,218,53,53,53.0,0.0,218,218,218.0,0.0,3909.067305,28.8492052,69326.0,0.0,69326,69326,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,14.4246026,14.4246026,53,218,108.0,95.26279442,9075.0,0,0,0,0,0,0,0,1,162.0,53.0,218.0,1,53,1,218,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1853840,270,2,2,90,206,45,45,45.0,0.0,103,103,103.0,0.0,1096296.296,14814.81481,90.0,115.8576713,221,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,64,64,7407.407407,7407.407407,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,1,85.25,45.0,103.0,2,90,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1237475,200,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,860000.0,20000.0,66.66666667,76.72244348,151,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,64,64,10000.0,10000.0,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,1,51.75,35.0,51.0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1000454,86,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,139534.88372093,23255.8139534884,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,11627.9069767442,11627.9069767442,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,1,9.0,6.0,6.0,1,6,1,6,32,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
805102,174306,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,68.8444459743,22.9481486581,58102.0,100513.508738876,174165,49,49,49.0,0.0,49,49,174165,174165.0,0.0,174165,174165,0,40,64,11.4740743291,11.4740743291,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,1,4.5,6.0,0.0,2,12,2,0,0,115,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1417594,30632,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,7965.526247,65.29119875,30632.0,0.0,30632,30632,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,20,32.64559937,32.64559937,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,1,151.0,58.0,186.0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1794788,756,2,2,500,2860,250,250,250.0,0.0,1430,1430,1430.0,0.0,4444444.444,5291.005291,252.0,392.0612197,704,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,64,64,2645.502646,2645.502646,250,1430,722.0,646.3126179,417720.0,0,0,0,0,0,0,0,1,902.5,250.0,1430.0,2,500,2,2860,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1953581,108009,1,1,46,94,46,46,46.0,0.0,94,94,94.0,0.0,1296.188281,18.51697544,108009.0,0.0,108009,108009,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,32,9.258487719,9.258487719,46,94,62.0,27.71281292,768.0,0,0,0,0,0,0,0,1,93.0,46.0,94.0,1,46,1,94,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2302582,48905,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,3517.022799,81.79122789,16301.66667,28229.25274,48898,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,64,64,40.89561395,40.89561395,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,1,51.75,35.0,51.0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2400147,91122,2,2,64,270,32,32,32.0,0.0,135,135,135.0,0.0,3665.415597,43.89719277,30374.0,52603.24905,91115,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,88,64,21.94859639,21.94859639,32,135,73.2,56.41542342,3182.7,0,0,0,0,0,0,0,1,91.5,32.0,135.0,2,64,2,270,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1178259,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,16666.66667,16666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
654854,26100,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,8505.7471264368,76.6283524904,26100.0,0.0,26100,26100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,38.3141762452,38.3141762452,47,175,89.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,1,134.5,47.0,175.0,1,47,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
713325,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,37.0,18.5,0.0,2,37,0,0,114,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1533045,444227,7,7,619,2980,421,0,88.42857143,155.2791649,1448,0,425.7142857,669.5691934,8101.713763,31.51541892,34171.30769,64167.36695,147216,2,297298,49549.66667,76206.53893,148700,3,297267,49544.5,75835.64708,148058,2,0,236,232,15.75770946,15.75770946,0,1448,239.9333333,485.0959355,235318.0667,0,0,0,1,0,0,0,1,257.0714286,88.42857143,425.7142857,7,619,7,2980,65535,243,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
486112,30844,4,2,212,238,53,53,53.0,0.0,119,119,119.0,0.0,14589.5474,194.5272987,6168.8,10912.46066,25195,1,25200,8400.0,14544.89673,25195,1,4,4.0,0.0,4,4,0,80,64,129.6848658,64.84243289,53,119,71.85714286,32.20470241,1037.142857,0,0,0,0,0,0,0,0,83.83333333,53.0,119.0,4,212,2,238,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1285557,272,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,588235.2941,14705.88235,90.66666667,73.90083446,176,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,64,64,7352.941176,7352.941176,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,1,48.0,32.0,48.0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
520090,382913,4,2,124,240,31,31,31.0,0.0,120,120,120.0,0.0,950.6075793,15.6693557,76582.6,136048.9023,314052,3,68858,22952.66667,39702.36114,68797,13,3,3.0,0.0,3,3,0,104,40,10.44623713,5.223118567,31,120,56.42857143,43.42755325,1885.952381,0,0,0,0,0,0,0,0,65.83333333,31.0,120.0,4,124,2,240,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
777564,56,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,321428.571428571,53571.4285714286,28.0,29.6984848098,49,7,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,40,20,35714.2857142857,17857.1428571429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,8.0,6.0,6.0,2,12,1,6,32,32850,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1974157,117041,8,4,546,3495,193,0,68.25,79.86908932,2079,0,873.75,1041.892629,34526.36256,102.5281739,10640.09091,13040.96212,29925,4,117041,16720.14286,13544.85076,31293,48,42827,14275.66667,23166.26015,41015,249,0,172,92,68.35211593,34.17605796,0,2079,310.8461538,654.2276421,428013.8077,0,0,0,1,0,0,0,0,336.75,68.25,873.75,8,546,4,3495,8192,115,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
851208,30869,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,9329.7482911659,129.5798373773,10289.6666666667,17778.0724020725,30818,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,80,80,64.7899186887,64.7899186887,42,102,66.0,32.8633534503,1080.0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,2,84,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1594292,2245614,33,40,852,70324,373,0,25.81818182,80.25173462,4344,0,1758.1,1025.917496,31695.563,32.50781301,31189.08333,102972.137,371736,3,2245614,70175.4375,146776.9036,372716,3,1873173,48030.07692,126258.8234,383810,48,0,1068,1284,14.69531273,17.81250028,0,4344,961.8378378,1149.465058,1321269.919,0,0,0,1,0,0,0,1,975.0136986,25.81818182,1758.1,33,852,40,70324,65535,31088,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1782010,517,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,59961.31528,7736.943907,172.3333333,207.4640531,403,1,404,202.0,284.256926,403,1,0,0.0,0.0,0,0,0,60,20,5802.70793,1934.235977,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,7.75,10.33333333,0.0,3,31,1,0,2174,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1168272,241744,10,9,564,4181,207,0,56.4,74.14580231,1430,0,464.5555556,615.9565957,19628.20173,78.59553908,13430.22222,18358.49134,51399,3,241744,26860.44444,24055.26891,63896,3,177942,22242.75,33343.74025,88421,3,0,212,192,41.3660732,37.22946588,0,1430,237.25,454.976214,207003.3553,0,0,0,1,0,0,0,0,249.7368421,56.4,464.5555556,10,564,9,4181,8192,351,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
937401,117136754,15,16,838,12585,229,0,55.8666666667,80.1096272676,2896,0,786.5625,1012.2686711047,114.592555638,0.2646479345,3904558.46666667,14828278.2058212,58592987,1,117136754,8366911.0,21232714.6426682,58652827,1,117112959,7807530.6,20580534.8906628,58616498,2,0,488,520,0.1280554522,0.1365924823,0,2896,419.46875,798.6953064469,637914.192540323,0,0,0,1,0,0,0,1,433.0,55.8666666667,786.5625,15,838,16,12585,29200,290,7,32,101815.5,53340.6000388072,139533,64098,58454161.0,196329.612010007,58592987,58315335,BENIGN
1239967,112,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,37.33333333,18.47520861,48,16,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,48,40,17857.14286,17857.14286,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,1,4.5,2.0,6.0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1161770,116404481,16,14,607,250,607,0,37.9375,151.75,250,0,17.85714286,66.81531048,7.362259534,0.257722037,4013947.621,4869603.047,10000000,50,116000000,7760298.733,4102712.37,10100000,36910,111000000,8540860.385,3680808.475,10100000,19412,0,520,456,0.137451753,0.120270284,0,607,27.64516129,116.5128171,13575.23656,0,0,0,1,0,0,0,0,28.56666667,37.9375,17.85714286,16,607,14,250,29200,341,1,32,82325.18182,150751.1848,536857,36621,10000000.0,6546.939924,10000000,9998281,BENIGN
1541489,24190,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,82.67879289,24190.0,0.0,24190,24190,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,41.33939644,41.33939644,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,251,1825,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1584260,189,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,1238095.238,21164.02116,63.0,105.6598315,185,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,40,40,10582.01058,10582.01058,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,1,68.75,41.0,76.0,2,82,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
658548,17543,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,114.0055862737,17543.0,0.0,17543,17543,17543,17543.0,0.0,17543,17543,0,0.0,0.0,0,0,0,64,0,114.0055862737,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,249,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
